0.0, 0.661816168602, 0.623290846759
0.361496186436, 0.387296611061, 0.758784494266
0.0, 0.0, 0.700935042496
0.0576480619454, 0.186308465808, 0.0
0.803279556688, 0.479620532641, 0.32963790796
0.200536396796, 0.237605413092, 0.63576548363
0.0, 0.371022658795, 0.334518397204
0.51717102509, 0.539717234767, 0.90936449206
0.0, 0.511064556477, 0.473677628103
0.48330173102, 0.178336892039, 0.0
0.338013592, 0.0, 0.0
0.533218968901, 0.0230271283186, 0.35652821145
0.340004995109, 0.46173082384, 0.0
0.198265910937, 0.31867713218, 0.0
0.0, 0.25001752888, 0.212780796973
0.488820222284, 0.613404508172, 0.0
0.639655204607, 0.327655897239, 0.131310467778
0.420265677512, 0.0, 0.243947470484
