0.464969915959, 0.488287467156, 0.857425137909
0.0, 0.574642234108, 0.774151602874
0.0, 0.601594877698, 0.253550495483
0.438412046089, 0.561978621599, 0.0
0.428429822639, 0.308187070908, 0.0
0.522535196513, 0.144061370705, 0.602516090115
0.706752479655, 0.393093530521, 0.790659560009
0.784623823629, 0.37233638476, 0.591849350196
0.0, 0.416238084002, 0.379502696818
0.534480383438, 0.228373426157, 0.0
0.580140215338, 0.130662383409, 0.400542122937
0.632190830127, 0.501114628612, 0.0
0.0, 0.386577545984, 0.581294356543
0.244799259545, 0.365299823349, 0.0
0.256657691429, 0.287880223657, 0.671428450024
0.0, 0.61057494033, 0.572436452427
0.748026471742, 0.428385509492, 0.26974222226
0.0, 0.402947036071, 0.0
